instant;date;month;hour;holiday;weekday;workingday;weather;temperature;humidity;windspeed;count
5284;2012-12-09;12;18;0.00;0;False;light rain/snow;8.92;93.00;6.00;198
5285;2012-10-08;10;12;1.00;1;False;cloudy;11.74;63.00;11.00;341
5286;2012-11-15;11;5;0.00;4;True;cloudy;6.10;61.00;15.00;37
5287;2012-03-09;3;9;0.00;5;True;cloudy;7.98;42.00;35.00;284
5288;2012-03-04;3;14;0.00;0;False;clear;8.92;34.00;24.00;332
5289;2012-06-22;6;10;0.00;5;True;clear;29.60;52.00;24.00;185
5290;2012-05-27;5;18;0.00;0;False;clear;27.72;58.00;20.00;518
5291;2012-08-07;8;9;0.00;2;True;cloudy;24.90;74.00;9.00;327
5292;2012-07-25;7;9;0.00;3;True;clear;25.84;37.00;20.00;342
5293;2012-03-26;3;7;0.00;1;True;clear;12.68;72.00;13.00;370
5294;2012-04-10;4;4;0.00;2;True;clear;7.98;71.00;9.00;2
5295;2012-05-22;5;11;0.00;2;True;cloudy;20.20;78.00;0.00;189
5296;2012-07-28;7;19;0.00;6;False;clear;23.96;83.00;0.00;338
5297;2012-01-07;1;2;0.00;6;False;clear;8.92;50.00;7.00;38
5298;2012-02-02;2;22;0.00;4;True;clear;7.04;49.00;28.00;109
5299;2012-08-28;8;9;0.00;2;True;cloudy;24.90;79.00;11.00;395
5300;2012-08-28;8;22;0.00;2;True;clear;24.90;54.00;0.00;216
5301;2012-04-17;4;11;0.00;2;True;clear;20.20;33.00;28.00;239
5302;2012-09-19;9;16;0.00;3;True;clear;21.14;35.00;0.00;466
5303;2012-02-20;2;11;1.00;1;False;clear;4.22;48.00;24.00;208
5304;2012-07-10;7;0;0.00;2;True;clear;24.90;70.00;6.00;69
5305;2012-12-17;12;4;0.00;1;True;light rain/snow;8.92;100.00;0.00;5
5306;2012-09-25;9;23;0.00;2;True;clear;20.20;56.00;22.00;98
5307;2012-05-29;5;9;0.00;2;True;clear;25.84;70.00;17.00;257
5308;2012-10-26;10;22;0.00;5;True;cloudy;16.44;83.00;9.00;217
5309;2012-03-20;3;18;0.00;2;True;clear;20.20;69.00;17.00;801
5310;2012-02-28;2;17;0.00;2;True;clear;11.74;26.00;6.00;530
5311;2012-07-11;7;12;0.00;3;True;cloudy;28.66;43.00;0.00;292
5312;2012-02-26;2;10;0.00;0;False;clear;4.22;41.00;11.00;188
5313;2012-05-24;5;0;0.00;4;True;clear;20.20;83.00;6.00;56
5314;2012-04-29;4;21;0.00;0;False;clear;16.44;48.00;9.00;204
5315;2012-12-28;12;14;0.00;5;True;cloudy;6.10;49.00;9.00;261
5316;2012-07-27;7;2;0.00;5;True;clear;24.90;79.00;9.00;26
5317;2012-06-02;6;0;0.00;6;False;cloudy;18.32;83.00;9.00;86
5318;2012-12-30;12;6;0.00;0;False;cloudy;3.28;52.00;28.00;8
5319;2012-05-14;5;18;0.00;1;True;cloudy;19.26;83.00;0.00;300
5320;2012-01-08;1;19;0.00;0;False;clear;7.04;49.00;13.00;112
5321;2012-01-13;1;15;0.00;5;True;clear;4.22;33.00;39.00;138
5322;2012-03-08;3;14;0.00;4;True;cloudy;21.14;43.00;43.00;203
5323;2012-03-06;3;17;0.00;2;True;clear;8.92;34.00;19.00;446
5324;2012-01-03;1;5;0.00;2;True;clear;-1.42;54.00;13.00;12
5325;2012-10-11;10;2;0.00;4;True;clear;11.74;50.00;9.00;11
5326;2012-11-07;11;19;0.00;3;True;cloudy;6.10;56.00;20.00;319
5327;2012-12-26;12;5;0.00;3;True;cloudy;2.34;69.00;19.00;11
5328;2012-02-13;2;18;0.00;1;True;clear;7.98;25.00;17.00;405
5329;2012-07-29;7;12;0.00;0;False;clear;27.72;55.00;22.00;511
5330;2012-09-27;9;21;0.00;4;True;light rain/snow;21.14;83.00;20.00;253
5331;2012-05-24;5;1;0.00;4;True;clear;20.20;88.00;6.00;30
5332;2012-03-20;3;19;0.00;2;True;clear;19.26;73.00;9.00;555
5333;2012-09-30;9;10;0.00;0;False;clear;19.26;46.00;11.00;479
5334;2012-12-27;12;23;0.00;4;True;cloudy;3.28;60.00;17.00;26
5335;2012-03-20;3;10;0.00;2;True;clear;17.38;88.00;13.00;163
5336;2012-07-23;7;11;0.00;1;True;cloudy;29.60;52.00;11.00;198
5337;2012-11-02;11;8;0.00;5;True;clear;7.04;57.00;7.00;687
5338;2012-01-18;1;4;0.00;3;True;clear;7.98;46.00;35.00;1
5339;2012-01-10;1;21;0.00;2;True;clear;7.04;66.00;6.00;116
5340;2012-06-15;6;3;0.00;5;True;clear;18.32;83.00;11.00;5
5341;2012-07-01;7;18;0.00;0;False;clear;33.36;32.00;24.00;370
5342;2012-08-23;8;0;0.00;4;True;clear;22.08;78.00;0.00;60
5343;2012-06-13;6;18;0.00;3;True;clear;25.84;32.00;30.00;744
5344;2012-12-26;12;16;0.00;3;True;light rain/snow;4.22;87.00;24.00;13
5345;2012-12-02;12;20;0.00;0;False;cloudy;11.74;82.00;13.00;154
5346;2012-08-08;8;15;0.00;3;True;cloudy;31.48;44.00;13.00;278
5347;2012-12-31;12;9;0.00;1;True;cloudy;0.46;64.00;7.00;157
5348;2012-02-28;2;2;0.00;2;True;clear;10.80;54.00;7.00;3
5349;2012-03-27;3;21;0.00;2;True;clear;8.92;37.00;11.00;221
5350;2012-11-23;11;1;0.00;5;True;clear;5.16;81.00;6.00;13
5351;2012-02-05;2;19;0.00;0;False;clear;6.10;52.00;15.00;69
5352;2012-10-03;10;20;0.00;3;True;clear;24.90;65.00;0.00;497
5353;2012-05-12;5;10;0.00;6;False;clear;18.32;49.00;6.00;411
5354;2012-04-08;4;8;0.00;0;False;clear;10.80;30.00;13.00;84
5355;2012-10-22;10;10;0.00;1;True;clear;15.50;55.00;0.00;212
5356;2012-11-07;11;7;0.00;3;True;cloudy;4.22;56.00;20.00;319
5357;2012-11-28;11;6;0.00;3;True;cloudy;4.22;65.00;15.00;136
5358;2012-06-18;6;13;0.00;1;True;cloudy;19.26;73.00;9.00;225
5359;2012-03-07;3;2;0.00;3;True;clear;6.10;56.00;19.00;4
5360;2012-02-26;2;18;0.00;0;False;clear;7.98;36.00;19.00;216
5361;2012-09-11;9;0;0.00;2;True;clear;16.44;59.00;7.00;32
5362;2012-03-29;3;19;0.00;4;True;clear;14.56;39.00;19.00;468
5363;2012-06-21;6;14;0.00;4;True;clear;33.36;37.00;11.00;176
5364;2012-01-02;1;23;1.00;1;False;clear;2.34;44.00;17.00;34
5365;2012-07-30;7;11;0.00;1;True;cloudy;28.66;55.00;9.00;215
5366;2012-05-28;5;4;1.00;1;False;clear;20.20;78.00;9.00;6
5367;2012-06-02;6;15;0.00;6;False;clear;22.08;38.00;17.00;702
5368;2012-09-29;9;17;0.00;6;False;clear;20.20;38.00;24.00;712
5369;2012-07-22;7;0;0.00;0;False;cloudy;20.20;88.00;7.00;113
5370;2012-02-14;2;18;0.00;2;True;cloudy;9.86;46.00;20.00;406
5371;2012-05-21;5;0;0.00;1;True;light rain/snow;19.26;88.00;20.00;40
5372;2012-08-27;8;20;0.00;1;True;clear;26.78;70.00;13.00;416
5373;2012-11-14;11;14;0.00;3;True;clear;8.92;43.00;9.00;181
5374;2012-07-09;7;23;0.00;1;True;cloudy;24.90;65.00;7.00;131
5375;2012-07-14;7;7;0.00;6;False;clear;22.08;78.00;19.00;48
5376;2012-04-07;4;3;0.00;6;False;clear;8.92;32.00;17.00;28
5377;2012-12-29;12;2;0.00;6;False;cloudy;3.28;70.00;0.00;19
5378;2012-07-08;7;2;0.00;0;False;clear;30.54;52.00;7.00;70
5379;2012-10-21;10;3;0.00;0;False;clear;9.86;66.00;6.00;41
5380;2012-06-10;6;20;0.00;0;False;clear;27.72;48.00;11.00;363
5381;2012-08-22;8;3;0.00;3;True;clear;21.14;78.00;0.00;7
5382;2012-04-11;4;7;0.00;3;True;clear;5.16;52.00;9.00;321
5383;2012-11-05;11;15;0.00;1;True;clear;9.86;40.00;19.00;231
5384;2012-03-27;3;18;0.00;2;True;clear;11.74;17.00;6.00;644
5385;2012-01-09;1;11;0.00;1;True;cloudy;4.22;56.00;6.00;88
5386;2012-01-23;1;0;0.00;1;True;cloudy;0.46;86.00;0.00;19
5387;2012-02-19;2;16;0.00;0;False;cloudy;7.04;45.00;19.00;212
5388;2012-02-03;2;21;0.00;5;True;clear;7.98;49.00;7.00;134
5389;2012-03-10;3;0;0.00;6;False;clear;6.10;36.00;24.00;77
5390;2012-02-10;2;6;0.00;5;True;clear;1.40;59.00;13.00;64
5391;2012-02-04;2;16;0.00;6;False;cloudy;7.98;61.00;11.00;143
5392;2012-06-29;6;9;0.00;5;True;clear;27.72;55.00;11.00;300
5393;2012-01-13;1;7;0.00;5;True;clear;4.22;60.00;15.00;177
5394;2012-06-01;6;1;0.00;5;True;clear;22.08;53.00;15.00;34
5395;2012-08-25;8;5;0.00;6;False;cloudy;22.08;73.00;11.00;14
5396;2012-12-26;12;15;0.00;3;True;light rain/snow;4.22;87.00;24.00;13
5397;2012-05-20;5;22;0.00;0;False;clear;21.14;73.00;22.00;145
5398;2012-11-30;11;8;0.00;5;True;cloudy;2.34;80.00;6.00;729
5399;2012-04-11;4;2;0.00;3;True;clear;7.04;45.00;19.00;2
5400;2012-02-15;2;14;0.00;3;True;clear;11.74;41.00;24.00;134
5401;2012-03-31;3;16;0.00;6;False;cloudy;15.50;63.00;20.00;535
5402;2012-11-13;11;10;0.00;2;True;light rain/snow;6.10;75.00;26.00;94
5403;2012-10-11;10;19;0.00;4;True;clear;12.68;51.00;9.00;743
5404;2012-12-22;12;15;0.00;6;False;clear;7.04;33.00;39.00;153
5405;2012-09-17;9;10;0.00;1;True;cloudy;21.14;65.00;13.00;202
5406;2012-12-14;12;13;0.00;5;True;clear;8.92;50.00;15.00;313
5407;2012-04-19;4;21;0.00;4;True;clear;16.44;55.00;7.00;267
5408;2012-07-17;7;2;0.00;2;True;clear;25.84;70.00;6.00;7
5409;2012-02-17;2;5;0.00;5;True;cloudy;5.16;93.00;11.00;16
5410;2012-08-20;8;23;0.00;1;True;cloudy;20.20;83.00;0.00;102
5411;2012-01-22;1;14;0.00;0;False;cloudy;-0.48;80.00;11.00;182
5412;2012-05-06;5;20;0.00;0;False;clear;20.20;64.00;13.00;276
5413;2012-05-02;5;11;0.00;3;True;cloudy;19.26;81.00;9.00;184
5414;2012-11-21;11;15;0.00;3;True;clear;13.62;36.00;6.00;449
5415;2012-11-05;11;16;0.00;1;True;clear;8.92;43.00;19.00;360
5416;2012-01-10;1;7;0.00;2;True;cloudy;0.46;93.00;11.00;222
5417;2012-07-18;7;13;0.00;3;True;clear;36.18;33.00;0.00;203
5418;2012-08-15;8;1;0.00;3;True;clear;24.90;61.00;0.00;37
5419;2012-03-23;3;15;0.00;5;True;cloudy;25.84;42.00;9.00;472
5420;2012-07-31;7;23;0.00;2;True;cloudy;23.02;83.00;11.00;147
5421;2012-02-29;2;1;0.00;3;True;clear;7.04;49.00;7.00;6
5422;2012-07-28;7;9;0.00;6;False;clear;28.66;59.00;7.00;337
5423;2012-07-19;7;15;0.00;4;True;clear;31.48;47.00;6.00;292
5424;2012-09-08;9;2;0.00;6;False;clear;23.02;89.00;22.00;77
5425;2012-06-16;6;21;0.00;6;False;cloudy;22.08;50.00;15.00;290
5426;2012-09-13;9;22;0.00;4;True;clear;20.20;69.00;9.00;251
5427;2012-02-16;2;18;0.00;4;True;light rain/snow;7.98;87.00;9.00;353
5428;2012-09-24;9;8;0.00;1;True;clear;15.50;55.00;13.00;750
5429;2012-08-21;8;1;0.00;2;True;cloudy;20.20;83.00;9.00;33
5430;2012-04-02;4;9;0.00;1;True;clear;9.86;54.00;24.00;317
5431;2012-07-08;7;22;0.00;0;False;light rain/snow;26.78;70.00;6.00;122
5432;2012-03-04;3;15;0.00;0;False;clear;8.92;32.00;35.00;334
5433;2012-01-19;1;1;0.00;4;True;clear;-1.42;50.00;11.00;5
5434;2012-06-11;6;9;0.00;1;True;clear;24.90;65.00;9.00;316
5435;2012-09-26;9;14;0.00;3;True;clear;26.78;48.00;19.00;277
5436;2012-06-09;6;15;0.00;6;False;clear;31.48;20.00;20.00;555
5437;2012-11-25;11;16;0.00;0;False;clear;6.10;39.00;15.00;228
5438;2012-01-13;1;2;0.00;5;True;clear;10.80;76.00;24.00;14
5439;2012-10-13;10;15;0.00;6;False;clear;15.50;36.00;13.00;615
5440;2012-05-03;5;5;0.00;4;True;cloudy;13.62;88.00;17.00;21
5441;2012-10-19;10;18;0.00;5;True;clear;18.32;83.00;7.00;233
5442;2012-08-05;8;5;0.00;0;False;clear;25.84;74.00;17.00;19
5443;2012-02-21;2;14;0.00;2;True;cloudy;7.04;53.00;26.00;124
5444;2012-07-25;7;16;0.00;3;True;clear;29.60;29.00;11.00;484
5445;2012-06-15;6;23;0.00;5;True;clear;21.14;53.00;17.00;222
5446;2012-04-21;4;3;0.00;6;False;clear;15.50;82.00;15.00;29
5447;2012-11-19;11;7;0.00;1;True;cloudy;8.92;66.00;20.00;386
5448;2012-07-19;7;0;0.00;4;True;clear;26.78;66.00;6.00;66
5449;2012-07-17;7;16;0.00;2;True;clear;35.24;29.00;11.00;381
5450;2012-07-12;7;17;0.00;4;True;clear;27.72;43.00;15.00;795
5451;2012-01-23;1;21;0.00;1;True;cloudy;4.22;100.00;19.00;120
5452;2012-04-19;4;0;0.00;4;True;light rain/snow;11.74;77.00;0.00;25
5453;2012-07-23;7;7;0.00;1;True;clear;24.90;84.00;9.00;421
5454;2012-03-31;3;23;0.00;6;False;cloudy;8.92;76.00;19.00;112
5455;2012-08-22;8;8;0.00;3;True;clear;22.08;73.00;6.00;740
5456;2012-03-10;3;16;0.00;6;False;clear;8.92;23.00;0.00;390
5457;2012-04-03;4;3;0.00;2;True;clear;9.86;46.00;0.00;3
5458;2012-01-23;1;8;0.00;1;True;light rain/snow;1.40;86.00;9.00;272
5459;2012-12-24;12;20;0.00;1;True;light rain/snow;3.28;93.00;9.00;23
5460;2012-07-08;7;13;0.00;0;False;clear;36.18;38.00;17.00;337
5461;2012-11-19;11;8;0.00;1;True;cloudy;8.92;66.00;20.00;663
5462;2012-11-25;11;10;0.00;0;False;clear;3.28;48.00;17.00;139
5463;2012-08-27;8;12;0.00;1;True;clear;27.72;62.00;0.00;283
5464;2012-10-18;10;23;0.00;4;True;cloudy;17.38;83.00;0.00;117
5465;2012-05-31;5;15;0.00;4;True;clear;27.72;33.00;20.00;290
5466;2012-02-14;2;15;0.00;2;True;cloudy;11.74;38.00;30.00;145
5467;2012-03-03;3;7;0.00;6;False;cloudy;8.92;93.00;9.00;16
5468;2012-06-24;6;15;0.00;0;False;clear;32.42;28.00;15.00;487
5469;2012-08-11;8;17;0.00;6;False;light rain/snow;26.78;66.00;24.00;512
5470;2012-12-12;12;5;0.00;3;True;clear;4.22;60.00;13.00;37
5471;2012-10-11;10;23;0.00;4;True;clear;11.74;58.00;6.00;186
5472;2012-05-23;5;16;0.00;3;True;light rain/snow;24.90;61.00;6.00;278
5473;2012-10-10;10;4;0.00;3;True;cloudy;13.62;88.00;7.00;6
5474;2012-01-03;1;21;0.00;2;True;clear;-3.30;36.00;15.00;68
5475;2012-12-28;12;15;0.00;5;True;cloudy;6.10;49.00;0.00;225
5476;2012-09-11;9;9;0.00;2;True;clear;20.20;49.00;0.00;358
5477;2012-01-30;1;11;0.00;1;True;clear;4.22;38.00;0.00;99
5478;2012-01-13;1;21;0.00;5;True;clear;3.28;41.00;19.00;102
5479;2012-05-28;5;21;1.00;1;False;clear;27.72;66.00;19.00;247
5480;2012-09-03;9;20;1.00;1;False;clear;25.84;76.00;7.00;261
5481;2012-05-31;5;18;0.00;4;True;clear;26.78;30.00;13.00;785
5482;2012-04-08;4;10;0.00;0;False;clear;15.50;25.00;15.00;299
5483;2012-01-15;1;11;0.00;0;False;clear;-0.48;47.00;15.00;165
5484;2012-03-08;3;2;0.00;4;True;clear;13.62;63.00;26.00;11
5485;2012-04-04;4;20;0.00;3;True;clear;22.08;27.00;15.00;372
5486;2012-04-14;4;4;0.00;6;False;clear;8.92;71.00;7.00;14
5487;2012-07-08;7;0;0.00;0;False;clear;30.54;56.00;9.00;147
5488;2012-07-01;7;19;0.00;0;False;clear;31.48;39.00;9.00;382
5489;2012-07-09;7;9;0.00;1;True;cloudy;23.02;83.00;11.00;363
5490;2012-09-27;9;16;0.00;4;True;cloudy;25.84;58.00;22.00;472
5491;2012-02-15;2;21;0.00;3;True;clear;7.98;53.00;11.00;178
5492;2012-02-26;2;3;0.00;0;False;clear;3.28;41.00;13.00;21
5493;2012-07-05;7;16;0.00;4;True;clear;35.24;33.00;17.00;433
5494;2012-05-01;5;10;0.00;2;True;clear;21.14;78.00;17.00;174
5495;2012-09-26;9;20;0.00;3;True;clear;23.02;69.00;13.00;434
5496;2012-02-29;2;18;0.00;3;True;light rain/snow;10.80;87.00;0.00;192
5497;2012-09-03;9;21;1.00;1;False;clear;25.84;76.00;7.00;184
5498;2012-12-01;12;13;0.00;6;False;cloudy;7.98;76.00;0.00;509
5499;2012-09-15;9;9;0.00;6;False;clear;20.20;43.00;28.00;342
5500;2012-08-21;8;0;0.00;2;True;cloudy;20.20;83.00;6.00;59
5501;2012-07-17;7;3;0.00;2;True;clear;25.84;66.00;0.00;3
5502;2012-10-14;10;0;0.00;0;False;clear;10.80;71.00;17.00;111
5503;2012-12-17;12;17;0.00;1;True;cloudy;10.80;94.00;17.00;495
5504;2012-03-07;3;1;0.00;3;True;clear;6.10;61.00;20.00;5
5505;2012-09-29;9;21;0.00;6;False;clear;16.44;55.00;9.00;292
5506;2012-01-20;1;8;0.00;5;True;clear;2.34;64.00;17.00;425
5507;2012-09-20;9;18;0.00;4;True;clear;20.20;56.00;17.00;900
5508;2012-12-06;12;0;0.00;4;True;clear;4.22;48.00;19.00;44
5509;2012-09-12;9;23;0.00;3;True;clear;18.32;68.00;7.00;127
5510;2012-05-16;5;6;0.00;3;True;clear;17.38;94.00;6.00;158
5511;2012-06-19;6;18;0.00;2;True;clear;29.60;55.00;11.00;795
5512;2012-06-12;6;5;0.00;2;True;light rain/snow;20.20;88.00;9.00;29
5513;2012-06-12;6;16;0.00;2;True;cloudy;23.02;89.00;19.00;239
5514;2012-03-07;3;9;0.00;3;True;clear;6.10;61.00;22.00;264
5515;2012-09-17;9;17;0.00;1;True;cloudy;22.08;65.00;15.00;842
5516;2012-03-23;3;19;0.00;5;True;clear;23.02;50.00;13.00;686
5517;2012-04-14;4;15;0.00;6;False;cloudy;22.08;27.00;24.00;658
5518;2012-09-02;9;0;0.00;0;False;cloudy;23.02;89.00;6.00;99
5519;2012-03-10;3;8;0.00;6;False;clear;2.34;44.00;20.00;111
5520;2012-04-02;4;8;0.00;1;True;clear;8.92;57.00;22.00;589
5521;2012-01-08;1;4;0.00;0;False;clear;7.04;49.00;17.00;6
5522;2012-08-20;8;10;0.00;1;True;cloudy;22.08;69.00;6.00;193
5523;2012-01-29;1;11;0.00;0;False;clear;5.16;28.00;15.00;255
5524;2012-08-24;8;22;0.00;5;True;cloudy;24.90;61.00;0.00;251
5525;2012-09-29;9;6;0.00;6;False;clear;15.50;63.00;17.00;37
5526;2012-12-19;12;22;0.00;3;True;clear;7.98;61.00;6.00;129
5527;2012-05-16;5;10;0.00;3;True;clear;23.02;61.00;0.00;192
5528;2012-11-12;11;9;1.00;1;False;clear;12.68;88.00;7.00;397
5529;2012-07-24;7;12;0.00;2;True;cloudy;30.54;56.00;15.00;229
5530;2012-12-06;12;4;0.00;4;True;clear;2.34;55.00;20.00;9
5531;2012-04-01;4;5;0.00;0;False;cloudy;7.98;81.00;6.00;18
5532;2012-10-06;10;7;0.00;6;False;clear;17.38;83.00;20.00;84
5533;2012-10-16;10;4;0.00;2;True;clear;11.74;67.00;11.00;7
5534;2012-03-27;3;19;0.00;2;True;clear;11.74;17.00;0.00;417
5535;2012-06-13;6;17;0.00;3;True;clear;25.84;32.00;33.00;857
5536;2012-02-04;2;6;0.00;6;False;clear;2.34;87.00;9.00;5
5537;2012-09-30;9;9;0.00;0;False;clear;16.44;63.00;7.00;285
5538;2012-07-01;7;11;0.00;0;False;clear;33.36;39.00;15.00;377
5539;2012-05-07;5;19;0.00;1;True;clear;19.26;56.00;22.00;546
5540;2012-12-10;12;23;0.00;1;True;clear;13.62;88.00;17.00;84
5541;2012-11-26;11;15;0.00;1;True;clear;11.74;35.00;6.00;230
5542;2012-11-10;11;4;0.00;6;False;clear;4.22;87.00;7.00;6
5543;2012-09-28;9;4;0.00;5;True;light rain/snow;18.32;88.00;7.00;12
5544;2012-05-11;5;9;0.00;5;True;clear;14.56;41.00;20.00;322
5545;2012-01-22;1;6;0.00;0;False;cloudy;-0.48;74.00;15.00;4
5546;2012-06-15;6;7;0.00;5;True;clear;18.32;83.00;11.00;430
5547;2012-10-12;10;12;0.00;5;True;clear;17.38;39.00;31.00;387
5548;2012-01-07;1;12;0.00;6;False;clear;10.80;43.00;15.00;376
5549;2012-01-24;1;5;0.00;2;True;cloudy;6.10;100.00;6.00;26
5550;2012-06-03;6;5;0.00;0;False;clear;15.50;68.00;0.00;12
5551;2012-12-01;12;12;0.00;6;False;cloudy;7.04;81.00;6.00;446
5552;2012-04-20;4;13;0.00;5;True;clear;21.14;43.00;13.00;381
5553;2012-07-06;7;5;0.00;5;True;clear;26.78;-21.00;13.00;35
5554;2012-12-30;12;16;0.00;0;False;clear;5.16;38.00;28.00;133
5555;2012-01-27;1;14;0.00;5;True;clear;15.50;55.00;37.00;176
5556;2012-06-26;6;14;0.00;2;True;clear;24.90;30.00;31.00;267
5557;2012-02-09;2;9;0.00;4;True;clear;1.40;59.00;15.00;238
5558;2012-11-27;11;21;0.00;2;True;clear;3.28;81.00;19.00;185
5559;2012-08-24;8;13;0.00;5;True;cloudy;29.60;41.00;7.00;351
5560;2012-09-16;9;19;0.00;0;False;clear;21.14;50.00;9.00;403
5561;2012-05-23;5;17;0.00;3;True;light rain/snow;22.08;69.00;7.00;285
5562;2012-07-21;7;5;0.00;6;False;light rain/snow;19.26;88.00;17.00;17
5563;2012-06-06;6;18;0.00;3;True;light rain/snow;20.20;53.00;13.00;782
5564;2012-11-06;11;20;0.00;2;True;clear;6.10;61.00;15.00;228
5565;2012-02-29;2;20;0.00;3;True;light rain/snow;11.74;88.00;11.00;97
5566;2012-07-02;7;13;0.00;1;True;clear;32.42;34.00;15.00;236
5567;2012-03-09;3;6;0.00;5;True;cloudy;10.80;50.00;24.00;85
5568;2012-02-19;2;6;0.00;0;False;clear;3.28;52.00;22.00;5
5569;2012-02-07;2;1;0.00;2;True;clear;5.16;61.00;9.00;14
5570;2012-02-24;2;16;0.00;5;True;light rain/snow;10.80;87.00;13.00;178
5571;2012-04-30;4;16;0.00;1;True;clear;18.32;60.00;13.00;347
5572;2012-03-08;3;7;0.00;4;True;clear;11.74;77.00;24.00;334
5573;2012-02-04;2;8;0.00;6;False;clear;3.28;87.00;0.00;90
5574;2012-11-30;11;22;0.00;5;True;clear;6.10;75.00;0.00;163
5575;2012-05-21;5;4;0.00;1;True;light rain/snow;18.32;88.00;20.00;7
5576;2012-08-14;8;16;0.00;2;True;clear;30.54;43.00;15.00;458
5577;2012-12-08;12;23;0.00;6;False;cloudy;10.80;94.00;0.00;162
5578;2012-11-02;11;17;0.00;5;True;clear;9.86;40.00;22.00;638
5579;2012-08-07;8;11;0.00;2;True;cloudy;27.72;66.00;6.00;214
5580;2012-05-05;5;12;0.00;6;False;clear;25.84;58.00;7.00;550
5581;2012-01-16;1;13;1.00;1;False;cloudy;3.28;41.00;28.00;228
5582;2012-08-19;8;2;0.00;0;False;cloudy;21.14;69.00;6.00;119
5583;2012-11-20;11;19;0.00;2;True;cloudy;10.80;71.00;0.00;384
5584;2012-07-20;7;15;0.00;5;True;cloudy;24.90;84.00;20.00;216
5585;2012-08-26;8;22;0.00;0;False;clear;21.14;88.00;6.00;114
5586;2012-06-08;6;6;0.00;5;True;clear;16.44;68.00;6.00;139
5587;2012-06-18;6;6;0.00;1;True;light rain/snow;16.44;88.00;9.00;37
5588;2012-05-14;5;2;0.00;1;True;clear;20.20;60.00;20.00;2
5589;2012-02-29;2;5;0.00;3;True;clear;4.22;75.00;6.00;29
5590;2012-06-12;6;2;0.00;2;True;cloudy;23.96;65.00;13.00;6
5591;2012-11-27;11;6;0.00;2;True;cloudy;6.10;81.00;11.00;100
5592;2012-07-07;7;8;0.00;6;False;clear;30.54;63.00;13.00;152
5593;2012-04-13;4;9;0.00;5;True;clear;11.74;41.00;11.00;330
5594;2012-01-20;1;16;0.00;5;True;cloudy;1.40;37.00;11.00;174
5595;2012-11-22;11;21;1.00;4;False;clear;7.98;61.00;6.00;46
5596;2012-06-24;6;5;0.00;0;False;clear;21.14;69.00;9.00;8
5597;2012-12-31;12;21;0.00;1;True;clear;4.22;60.00;11.00;90
5598;2012-06-16;6;23;0.00;6;False;clear;20.20;53.00;20.00;183
5599;2012-11-01;11;17;0.00;4;True;light rain/snow;10.80;50.00;15.00;689
5600;2012-01-13;1;10;0.00;5;True;clear;3.28;44.00;30.00;103
5601;2012-12-12;12;14;0.00;3;True;cloudy;7.98;46.00;0.00;225
5602;2012-09-20;9;13;0.00;4;True;clear;22.08;44.00;9.00;336
5603;2012-06-11;6;14;0.00;1;True;cloudy;30.54;34.00;19.00;259
5604;2012-08-06;8;15;0.00;1;True;clear;30.54;46.00;9.00;274
5605;2012-06-03;6;10;0.00;0;False;clear;21.14;43.00;15.00;404
5606;2012-04-05;4;16;0.00;4;True;clear;15.50;31.00;13.00;402
5607;2012-10-31;10;23;0.00;3;True;clear;8.92;57.00;6.00;101
5608;2012-11-29;11;7;0.00;4;True;clear;1.40;64.00;0.00;362
5609;2012-09-15;9;4;0.00;6;False;cloudy;20.20;69.00;24.00;6
5610;2012-06-02;6;9;0.00;6;False;clear;18.32;60.00;17.00;332
5611;2012-02-21;2;0;0.00;2;True;clear;4.22;65.00;0.00;12
5612;2012-05-10;5;20;0.00;4;True;clear;16.44;40.00;22.00;374
5613;2012-08-22;8;9;0.00;3;True;clear;23.96;65.00;0.00;376
5614;2012-06-09;6;1;0.00;6;False;clear;22.08;53.00;6.00;123
5615;2012-10-19;10;10;0.00;5;True;cloudy;19.26;88.00;13.00;224
5616;2012-01-22;1;5;0.00;0;False;light rain/snow;-0.48;74.00;15.00;3
5617;2012-04-22;4;18;0.00;0;False;light rain/snow;8.92;93.00;30.00;39
5618;2012-10-25;10;7;0.00;4;True;cloudy;16.44;88.00;13.00;495
5619;2012-12-01;12;2;0.00;6;False;cloudy;4.22;81.00;0.00;50
5620;2012-02-09;2;22;0.00;4;True;cloudy;6.10;56.00;0.00;107
5621;2012-07-23;7;16;0.00;1;True;clear;30.54;52.00;9.00;457
5622;2012-05-15;5;15;0.00;2;True;cloudy;24.90;61.00;6.00;256
5623;2012-03-25;3;3;0.00;0;False;light rain/snow;11.74;94.00;20.00;18
5624;2012-05-24;5;6;0.00;4;True;cloudy;20.20;88.00;11.00;156
5625;2012-12-29;12;4;0.00;6;False;cloudy;3.28;75.00;6.00;3
5626;2012-03-01;3;4;0.00;4;True;clear;14.56;88.00;13.00;5
5627;2012-01-19;1;22;0.00;4;True;cloudy;4.22;44.00;28.00;90
5628;2012-12-11;12;12;0.00;2;True;cloudy;8.92;53.00;30.00;226
5629;2012-09-09;9;11;0.00;0;False;clear;23.02;47.00;17.00;585
5630;2012-02-10;2;9;0.00;5;True;clear;2.34;55.00;11.00;275
5631;2012-08-27;8;22;0.00;1;True;clear;24.90;84.00;13.00;161
5632;2012-01-15;1;12;0.00;0;False;clear;0.46;40.00;20.00;234
5633;2012-05-10;5;3;0.00;4;True;clear;13.62;88.00;15.00;3
